07433 Avda Mediterráneo 3100, Madrid
 3350 c/ El Bosco 20, Madrid
 3351 c/ El Bosco 22, Madrid
 3353 Avda Mediterráneo 5700, Madrid
 5150 c/ Provisional Politécnica de Vallecas Uno 4, Madrid
 2612 Avda Mediterráneo 7300, Madrid
07439 Avda Mediterráneo 9400, Madrid
07519 Avda Covibar 1A, Rivas-Vaciamadrid
09784 Avda Covibar 1A, Rivas-Vaciamadrid
07520 Avda Covibar 1, Rivas-Vaciamadrid
07521 Avda Covibar 4, Rivas-Vaciamadrid
09098 Avda Covibar 10, Rivas-Vaciamadrid
09100 Avda Covibar 12, Rivas-Vaciamadrid
09101 Avda Miguel Hernández 3, Rivas-Vaciamadrid
07518 Avda Miguel Hernández 1, Rivas-Vaciamadrid
07506 Avda Los Almendros 4, Rivas-Vaciamadrid
11619 c/ Los Nibelungos 4, Rivas-Vaciamadrid
11617 Pº Chopera 4, Rivas-Vaciamadrid
11615 Pº Chopera 36, Rivas-Vaciamadrid
09102 Pº Chopera 64, Rivas-Vaciamadrid
09012 Avda Los Almendros 198, Rivas-Vaciamadrid
12063 c/ Los Picos de Urbión 27, Rivas-Vaciamadrid
12064 c/ Los Picos de Urbión 30, Rivas-Vaciamadrid
12065 Pº Provincias 2, Rivas-Vaciamadrid
18777 Avda Los Almendros 0, Rivas-Vaciamadrid
18778 Avda Los Almendros 290, Rivas-Vaciamadrid
18779 Avda 8 de Marzo 0, Rivas-Vaciamadrid
18780 Avda Tierra 0, Rivas-Vaciamadrid
11610 Pº Provincias 3, Rivas-Vaciamadrid
11612 Pº Provincias 3, Rivas-Vaciamadrid
12204 Pº Ferrocarril N, Rivas-Vaciamadrid
